,Peak CCU,DLC count,Metacritic score,User score,Positive,Negative,Achievements,Recommendations,Average playtime forever,Median playtime forever
35550,0,0,0,0,29,17,24,0,0,0
35551,0,0,0,0,7,3,23,0,0,0
35552,0,0,0,0,3,0,0,0,0,0
35553,0,1,0,0,90,10,103,0,0,0
35554,1,0,0,0,2,0,70,0,0,0
35555,0,0,0,0,1,0,33,0,0,0
35556,0,0,0,0,0,0,0,0,0,0
35557,29,0,0,0,262,17,0,273,0,0
35558,0,0,0,0,0,0,0,0,0,0
35559,1,0,0,0,2,0,0,0,0,0
35560,0,0,0,0,0,0,0,0,0,0
35561,0,0,0,0,4,0,0,0,0,0
35562,0,0,0,0,16,7,51,0,0,0
35563,79,1,0,0,6886,1639,46,5569,360,252
35564,0,0,0,0,1,6,0,0,0,0
35565,0,0,0,0,0,0,0,0,0,0
35566,1056,6,0,0,62347,6322,53,54729,1704,453
35567,0,0,0,0,63,34,0,0,0,0
35568,0,0,0,0,45,7,28,0,0,0
35569,189,0,0,0,0,0,50,1458,91,91
35570,9,1,73,0,1271,485,28,1130,215,197
35571,0,0,0,0,0,2,0,0,0,0
35572,0,0,0,0,6,0,24,0,0,0
35573,0,1,0,0,0,0,0,0,0,0
35574,0,0,56,0,50,15,0,0,131,171
35575,3,0,0,0,183,50,0,0,0,0
35576,0,100,0,0,0,1,0,0,0,0
35577,0,0,0,0,0,0,0,0,0,0
35578,0,0,0,0,97,169,0,184,48,48
35579,0,0,0,0,1,0,0,0,0,0
35580,0,0,0,0,0,1,2,0,0,0
35581,0,0,0,0,0,0,1,0,0,0
35582,0,0,0,0,9,5,13,0,0,0
35583,67,0,0,0,2625,797,0,3147,417,691
35584,0,0,0,0,0,0,0,0,0,0
35585,0,0,0,0,0,0,0,0,0,0
35586,0,0,0,0,35,3,3,0,0,0
35587,20,1,0,0,47,9,71,0,173,173
35588,3642,1,87,0,191795,7238,17,181183,1927,1007
35589,0,0,0,0,3,0,0,0,0,0
35590,1,2,0,0,0,0,54,0,0,0
35591,0,0,0,0,4,0,0,0,0,0
35592,1,0,0,0,19,4,71,0,0,0
35593,0,0,0,0,54,1,12,0,0,0
35594,0,0,0,0,3,2,0,0,0,0
35595,0,0,0,0,0,0,0,0,0,0
35596,0,0,0,0,0,0,0,0,0,0
35597,149,1,0,0,1930,140,20,1577,154,104
35598,19621,5,84,0,99112,5684,191,94102,3547,785
35599,0,0,0,0,6,2,13,0,0,0
35600,4,1,0,0,168,47,27,387,167,209
35601,7,0,61,0,1511,750,69,1489,233,221
35602,0,0,0,0,11,0,0,0,0,0
35603,0,0,0,0,7,2,0,0,0,0
35604,0,4,0,0,290,83,24,0,92,28
35605,0,0,0,0,4,0,7,0,0,0
35606,0,1,0,0,25,1,9,0,281,291
35607,0,0,0,0,0,0,0,0,0,0
35608,2,0,0,0,54,10,15,0,0,0
35609,0,0,0,0,8,4,7,0,0,0
35610,0,0,0,0,1,1,0,0,0,0
35611,1,0,70,0,248,9,13,206,0,0
35612,2,0,0,0,10,4,0,0,0,0
35613,0,0,0,0,2,2,0,0,0,0
35614,0,0,0,0,2,1,0,0,0,0
35615,0,0,0,0,63,25,0,0,29,29
35616,1,2,0,0,42,20,0,0,0,0
35617,0,0,0,0,0,6,0,0,0,0
35618,9,2,69,0,1446,370,34,1192,244,325
35619,0,0,0,0,10,13,0,0,0,0
35620,0,0,0,0,8,1,0,0,0,0
35621,0,0,0,0,1,0,23,0,0,0
35622,0,0,0,0,310,137,0,0,6,6
35623,0,0,0,0,26,5,0,0,0,0
35624,0,0,0,0,0,0,0,0,0,0
35625,194,1,0,0,578,90,31,595,0,0
35626,4,0,77,0,64,13,0,0,0,0
35627,0,0,0,0,23,4,0,0,0,0
35628,0,0,0,0,1,0,0,0,0,0
35629,12,1,0,0,8949,1017,15,0,0,0
35630,176,0,0,0,457,121,55,524,940,940
35631,0,0,0,0,26,5,20,0,0,0
35632,0,1,60,0,141,62,12,158,117,117
35633,0,0,0,0,7,3,18,0,0,0
35634,0,0,0,0,17,3,35,0,0,0
35635,0,1,0,0,100,64,1,0,0,0
35636,0,0,0,0,8,3,0,0,0,0
35637,0,0,0,0,26,1,0,0,0,0
35638,0,0,0,0,2,6,0,0,0,0
35639,0,0,0,0,9,1,94,0,0,0
35640,0,0,0,0,0,0,0,0,0,0
35641,0,0,0,0,11,0,0,0,0,0
35642,0,0,0,0,21,20,0,0,0,0
35643,0,0,0,0,0,0,0,0,0,0
35644,0,0,0,0,2,1,0,0,0,0
35645,0,0,0,0,3,1,6,0,0,0
35646,1,0,0,0,12,3,12,0,0,0
35647,0,0,0,0,0,0,0,0,0,0
35648,0,0,0,0,125,62,64,180,374,374
35649,0,0,0,0,1,1,0,0,0,0
35650,0,0,0,0,2,0,0,0,0,0
35651,0,0,0,0,7,0,1,0,0,0
35652,0,1,0,0,82,25,6,0,0,0
35653,0,0,0,0,0,3,0,0,0,0
35654,0,0,0,0,27,42,0,0,0,0
35655,0,0,0,0,0,0,0,0,0,0
35656,0,0,0,0,4,0,58,0,0,0
35657,0,0,0,0,21,8,0,0,0,0
35658,0,0,0,0,0,1,2,0,0,0
35659,0,0,0,0,0,0,0,0,0,0
35660,0,0,0,0,3,2,0,0,0,0
35661,0,0,62,0,615,184,18,102,195,237
35662,0,1,0,0,3,13,3,0,0,0
35663,0,0,0,0,1,2,0,0,0,0
35664,0,0,0,0,2,8,0,0,0,0
35665,0,0,0,0,8,6,20,0,0,0
35666,0,0,0,0,0,1,0,0,0,0
35667,19,0,0,0,1017,60,0,970,66,102
35668,0,2,0,0,0,0,11,0,0,0
35669,0,0,76,0,0,0,15,0,0,0
35670,0,0,0,0,0,0,7,0,0,0
35671,0,0,0,0,48,35,13,0,0,0
35672,0,0,0,0,32,12,13,0,0,0
35673,0,0,0,0,7,9,0,0,28,28
35674,0,0,0,0,18,33,47,0,0,0
35675,1,0,0,0,193,33,16,207,574,574
35676,0,1,0,0,3,1,32,0,0,0
35677,0,0,0,0,5,12,18,0,0,0
35678,1,1,0,0,205,27,7,214,0,0
35679,5,0,0,0,593,34,21,0,0,0
35680,0,0,0,0,15,1,6,0,0,0
35681,1,0,0,0,16,3,8,0,0,0
35682,0,0,0,0,6,2,0,0,0,0
35683,0,0,0,0,6,3,0,0,0,0
35684,0,0,0,0,2,0,53,0,0,0
35685,0,0,0,0,10,8,15,0,0,0
35686,0,0,0,0,11,3,0,0,0,0
35687,2,0,0,0,273,194,18,456,191,191
35688,0,0,0,0,2,0,0,0,0,0
35689,0,0,0,0,16,6,0,0,0,0
35690,0,0,0,0,7,0,0,0,0,0
35691,0,0,0,0,3,0,0,0,0,0
35692,0,0,0,0,3,0,11,0,0,0
35693,0,0,0,0,5,2,4,0,0,0
35694,0,0,0,0,0,0,0,0,0,0
35695,2,0,0,0,505,137,0,432,335,343
35696,0,0,0,0,2,6,5,0,0,0
35697,0,0,0,0,3,2,0,0,0,0
35698,0,1,0,0,216,121,34,282,0,0
35699,0,0,0,0,3,0,0,0,0,0
35700,0,0,0,0,3,1,7,0,0,0
35701,0,0,0,0,0,0,36,0,0,0
35702,0,0,0,0,6,0,49,0,0,0
35703,0,0,0,0,8,2,27,0,0,0
35704,0,0,0,0,8,0,16,0,0,0
35705,1,1,68,0,150,21,127,106,241,404
35706,0,0,0,0,23,12,27,0,0,0
35707,0,0,0,0,34,9,0,0,0,0
35708,2,1,0,0,231,65,15,286,45,45
35709,0,0,0,0,1,0,1,0,0,0
35710,0,0,0,0,1,1,0,0,0,0
35711,0,0,0,0,0,0,0,0,0,0
35712,0,0,0,0,11,18,0,0,0,0
35713,0,0,0,0,3,4,0,0,0,0
35714,2,0,0,0,341,57,20,308,14,14
35715,7,0,0,0,20,4,11,0,0,0
35716,0,0,0,0,6,6,0,0,0,0
35717,0,0,0,0,5,0,0,0,0,0
35718,1,0,0,0,54,4,27,0,0,0
35719,0,0,0,0,48,7,0,0,222,222
35720,0,0,0,0,7,38,79,0,0,0
35721,7,0,57,0,350,156,14,376,293,578
35722,0,0,0,0,187,32,0,0,0,0
35723,0,1,0,0,28,13,0,0,0,0
35724,0,0,0,0,0,0,0,0,0,0
35725,0,0,0,0,27,6,0,0,0,0
35726,0,0,0,0,3,1,16,0,0,0
35727,0,0,0,0,2,0,0,0,0,0
35728,0,0,0,0,10,19,5,0,0,0
35729,0,0,0,0,2,0,0,0,0,0
35730,0,1,0,0,63,5,22,0,0,0
35731,0,0,0,0,1,3,35,0,0,0
35732,0,1,0,0,5,0,23,0,0,0
35733,0,1,0,0,59,5,9,0,0,0
35734,0,0,0,0,5,0,15,0,0,0
35735,0,1,0,0,45,107,0,0,4,5
35736,0,0,0,0,0,1,0,0,0,0
35737,0,1,0,0,14,1,0,0,0,0
35738,0,0,0,0,0,1,46,0,0,0
35739,10,0,0,0,90,8,6,0,0,0
35740,0,0,0,0,85,10,7,0,0,0
35741,0,0,0,0,5,3,81,0,0,0
35742,0,0,0,0,0,0,0,0,0,0
35743,0,0,0,0,3,1,0,0,0,0
35744,138,0,0,0,872,68,0,394,160,233
35745,44,0,0,0,2007,168,0,1290,238,269
35746,0,1,0,0,45,18,24,0,0,0
35747,133,0,0,0,291,55,0,324,60,113
35748,0,0,0,0,29,14,0,0,0,0
35749,1,0,0,0,97,3,32,0,0,0
35750,0,0,0,0,6,2,0,0,0,0
35751,0,0,0,0,77,15,0,0,13,13
35752,26,0,0,0,644,81,0,654,541,518
35753,6,0,0,0,1938,274,0,1990,221,286
35754,2,0,0,0,180,42,23,214,151,151
35755,0,0,0,0,5,8,0,0,0,0
35756,4,0,0,0,245,27,19,258,0,0
35757,0,0,0,0,14,0,0,0,0,0
35758,0,0,0,0,20,20,14,0,0,0
35759,0,0,0,0,3,5,0,0,0,0
35760,0,0,0,0,41,10,0,0,310,319
35761,1204,0,0,0,10841,417,23,10890,1178,1282
35762,0,0,0,0,2,1,1,0,0,0
35763,0,0,0,0,73,29,0,0,2,2
35764,0,0,0,0,0,4,13,0,0,0
35765,1,0,43,0,271,303,0,442,123,123
35766,0,0,0,0,113,14,30,0,0,0
35767,0,0,0,0,24,3,50,0,53,53
35768,0,0,0,0,9,0,0,0,0,0
35769,0,0,0,0,3,3,3,0,0,0
35770,1,0,0,0,25,1,0,0,48,48
35771,0,0,0,0,1,2,0,0,0,0
35772,8,1,0,0,949,35,40,901,0,0
35773,45,0,0,0,2014,356,16,2226,245,297
35774,0,0,0,0,2,7,4,0,0,0
35775,19,1,0,0,1348,337,0,1420,640,1170
35776,0,0,0,0,0,0,0,0,0,0
35777,0,0,0,0,0,1,0,0,0,0
35778,0,0,0,0,12,15,0,0,0,0
35779,0,0,0,0,34,0,0,0,0,0
35780,0,0,0,0,5,1,19,0,0,0
35781,0,0,0,0,868,178,0,0,37,17
35782,0,0,0,0,2,3,0,0,0,0
35783,0,0,0,0,4,2,23,0,0,0
35784,0,0,0,0,15,1,0,0,0,0
35785,0,0,0,0,0,0,0,0,0,0
35786,0,0,0,0,0,0,0,0,0,0
35787,507,12,0,0,23699,1177,36,21697,840,390
35788,0,0,0,0,4,0,0,0,0,0
35789,0,0,0,0,5,3,5,0,0,0
35790,9907,7,0,0,66908,10835,50,63399,1651,600
35791,0,0,0,0,3,2,0,0,0,0
35792,2,6,0,0,204,24,15,198,0,0
35793,0,0,0,0,10,0,0,0,0,0
35794,0,0,0,0,199,67,49,169,220,321
35795,0,0,0,0,3,1,0,0,0,0
35796,123,0,0,0,1021,305,28,1252,711,711
35797,0,0,0,0,12,0,0,0,0,0
35798,6,9,0,0,204,57,11,220,25,25
35799,0,0,0,0,13,0,0,0,0,0
35800,0,0,0,0,3,0,0,0,0,0
35801,0,0,0,0,18,2,0,0,0,0
35802,0,0,0,0,0,1,0,0,0,0
35803,47,0,69,0,838,252,0,964,1787,807
35804,0,0,0,0,18,1,33,0,0,0
35805,0,0,0,0,2,3,5,0,0,0
35806,0,0,0,0,136,22,20,129,0,0
35807,0,0,0,0,1,2,2,0,0,0
35808,0,0,0,0,14,66,0,0,0,0
35809,2,0,0,0,11,0,14,0,0,0
35810,5,0,0,0,3,4,45,0,0,0
35811,1,0,0,0,97,35,32,127,0,0
35812,1,0,0,0,81,54,93,0,13,13
35813,0,1,0,0,39,4,12,0,0,0
35814,0,0,0,0,109,28,12,106,0,0
35815,0,0,0,0,12,1,32,0,0,0
35816,0,0,0,0,263,128,0,360,0,0
35817,0,0,0,0,356,94,0,0,0,0
35818,0,0,0,0,16,0,0,0,0,0
35819,0,2,0,0,78,39,29,0,16,16
35820,3,0,0,0,53,4,0,0,0,0
35821,2,0,0,0,83,169,0,230,0,0
35822,0,0,0,0,3,4,0,0,0,0
35823,3,1,0,0,556,12,0,544,305,305
35824,4,0,0,0,216,14,22,215,0,0
35825,0,0,0,0,3,0,0,0,0,0
35826,1,1,0,0,99,42,35,0,237,240
35827,0,0,0,0,0,0,0,0,0,0
35828,0,7,0,0,3,2,0,0,0,0
35829,21,2,57,0,5233,586,35,4481,232,187
35830,0,0,0,0,4,0,0,0,0,0
35831,0,0,0,0,26,2,23,0,0,0
35832,0,0,0,0,4,0,0,0,0,0
35833,0,0,0,0,7,5,0,0,0,0
35834,0,0,0,0,4,0,8,0,0,0
35835,0,0,0,0,2,3,0,0,0,0
35836,2,2,0,0,0,0,11,535,45,46
35837,0,0,0,0,0,0,0,0,0,0
35838,0,0,0,0,31,1,38,0,0,0
35839,0,0,0,0,5,0,0,0,0,0
35840,0,0,0,0,4,0,14,0,0,0
35841,0,0,0,0,8,3,0,0,0,0
35842,1,21,0,0,30,19,83,0,0,0
35843,0,0,0,0,29,1,11,0,0,0
35844,0,2,0,0,528,13,1,0,0,0
35845,0,0,0,0,4,0,0,0,0,0
35846,3,0,0,0,5,0,0,0,0,0
35847,3,0,0,0,176,53,0,0,13,21
35848,0,0,0,0,14,12,0,0,0,0
35849,0,0,0,0,0,0,0,0,0,0
35850,0,0,0,0,55,19,10,0,334,334
35851,0,0,0,0,0,0,0,0,0,0
35852,0,1,0,0,19,1,57,0,0,0
35853,0,0,0,0,8,0,0,0,0,0
35854,0,0,0,0,21,5,0,0,0,0
35855,0,0,0,0,61,23,23,0,0,0
35856,1,0,0,0,5,2,0,0,0,0
35857,0,0,66,0,69,22,0,0,0,0
35858,1,1,0,0,29,9,0,0,0,0
35859,7,2,0,0,263,54,8,0,0,0
35860,0,0,0,0,0,0,0,0,0,0
35861,0,0,0,0,46,7,18,0,0,0
35862,7,0,0,0,90,19,10,0,1802,1802
35863,0,3,0,0,54,10,12,0,0,0
35864,0,0,0,0,3,2,13,0,0,0
35865,0,0,0,0,10,0,0,0,0,0
35866,2,1,0,0,100,7,7,0,0,0
35867,0,0,0,0,9,5,0,0,0,0
35868,78,2,87,0,7199,177,28,6951,333,435
35869,0,0,0,0,8,5,2,0,0,0
35870,0,0,0,0,27,20,0,0,14,14
35871,0,0,0,0,4,0,16,0,0,0
35872,0,0,0,0,1,0,0,0,0,0
35873,2,0,0,0,31,6,0,0,0,0
35874,0,0,0,0,9,1,9,0,0,0
35875,0,0,0,0,0,0,0,0,0,0
35876,1,0,0,0,67,18,33,0,108,108
35877,0,0,0,0,2,6,0,0,0,0
35878,0,0,0,0,10,0,43,0,0,0
35879,0,0,0,0,2,0,0,0,0,0
35880,0,1,0,0,35,1,21,0,0,0
35881,0,1,0,0,28,16,2,0,0,0
35882,0,0,0,0,0,0,13,0,0,0
35883,1,0,0,0,3417,2011,0,4121,3419,4035
35884,0,0,0,0,661,76,27,260,26,38
35885,0,0,0,0,18,7,0,0,0,0
35886,0,0,0,0,5,9,0,0,0,0
35887,0,0,0,0,174,95,15,0,208,244
35888,0,0,0,0,22,1,8,0,0,0
35889,0,0,0,0,148,73,0,0,29,29
35890,0,0,0,0,0,0,0,0,0,0
35891,0,0,0,0,0,1,0,0,0,0
35892,0,0,0,0,4,0,0,0,0,0
35893,0,0,0,0,6,7,0,0,0,0
35894,0,0,0,0,174,182,0,0,8,11
35895,0,0,0,0,4,4,0,0,0,0
35896,0,0,0,0,1,1,0,0,0,0
35897,0,0,0,0,16,3,0,0,0,0
35898,0,0,0,0,89,25,19,106,71,71
35899,0,0,0,0,22,8,81,0,0,0
35900,101,8,77,0,6643,1459,56,6279,1968,1959
35901,1,0,72,0,1012,280,0,1130,98,109
35902,0,0,0,0,166,3,14,112,208,250
35903,0,0,0,0,2,4,0,0,0,0
35904,2,1,0,0,278,4,0,254,3168,3168
35905,0,0,0,0,0,0,0,0,0,0
35906,1,0,0,0,5,0,0,0,0,0
35907,0,0,0,0,5,0,0,0,0,0
35908,0,0,0,0,4,2,7,0,0,0
35909,0,0,0,0,17,5,0,0,0,0
35910,0,0,0,0,88,31,0,0,0,0
35911,0,0,0,0,39,12,0,0,87,87
35912,0,0,0,0,11,13,10,0,0,0
35913,0,0,0,0,2,0,0,0,0,0
35914,0,1,0,0,6,1,11,0,0,0
35915,0,1,0,0,15,1,8,0,0,0
35916,1,0,0,0,42,121,0,0,235,253
35917,0,0,0,0,47,5,14,0,0,0
35918,0,0,0,0,13,5,9,0,0,0
35919,0,0,0,0,771,481,0,0,38,39
35920,0,0,0,0,8,9,0,0,0,0
35921,0,0,0,0,23,4,0,0,0,0
35922,0,0,0,0,2,3,0,0,0,0
35923,6,0,0,0,355,173,0,386,148,234
35924,0,0,0,0,28,40,0,0,0,0
35925,0,0,0,0,8,4,0,0,0,0
35926,0,0,0,0,0,0,0,0,0,0
35927,0,0,0,0,9,2,0,0,0,0
35928,0,3,0,0,69,22,4,0,8,8
35929,0,0,0,0,6,0,0,0,0,0
35930,0,0,0,0,2,0,0,0,0,0
35931,0,0,0,0,1,0,3,0,0,0
35932,0,0,0,0,0,0,0,0,0,0
35933,4,1,0,0,56,14,87,0,1,1
35934,0,0,0,0,47,25,15,0,266,322
35935,0,0,0,0,21,21,0,0,0,0
35936,0,3,0,0,23,27,43,0,0,0
35937,3,0,0,0,61,95,0,0,354,391
35938,205,0,0,0,770,420,0,1134,263,352
35939,0,0,0,0,0,0,0,0,0,0
35940,0,0,0,0,6,5,0,0,0,0
35941,0,0,0,0,3,0,10,0,0,0
35942,0,0,0,0,6,2,0,0,0,0
35943,0,0,0,0,0,0,0,0,0,0
35944,0,0,0,0,6,1,0,0,0,0
35945,0,0,0,0,1,1,5,0,0,0
35946,0,0,0,0,5,18,31,0,0,0
35947,8,0,85,0,1590,462,0,1880,882,875
35948,0,1,0,0,46,19,0,0,0,0
35949,0,0,0,0,104,47,36,0,145,181
35950,0,0,0,0,14,8,0,0,0,0
35951,1,0,0,0,4,1,0,0,0,0
35952,0,0,0,0,0,0,0,0,0,0
35953,0,0,0,0,50,71,50,0,280,280
35954,0,0,0,0,0,0,0,0,0,0
35955,0,0,0,0,0,0,14,0,0,0
35956,0,1,0,0,136,161,23,133,1,1
35957,0,0,0,0,53,6,11,0,0,0
35958,0,0,0,0,2,1,0,0,0,0
35959,1,0,0,0,3,0,0,0,0,0
35960,0,0,0,0,8,0,22,0,0,0
35961,1979,0,85,0,7504,2479,69,8562,2150,1350
35962,0,0,0,0,156,45,4896,120,101,101
35963,0,0,0,0,4,1,0,0,0,0
35964,0,0,0,0,0,0,0,0,0,0
35965,0,0,0,0,0,0,0,0,0,0
35966,0,0,0,0,8,4,29,0,0,0
35967,0,0,0,0,0,0,0,0,0,0
35968,3,0,0,0,112,20,93,120,0,0
35969,0,3,0,0,46,17,0,0,0,0
35970,29,0,0,0,214,163,12,331,275,275
35971,6,0,0,0,506,133,30,465,0,0
35972,0,0,0,0,11,1,0,0,0,0
35973,0,0,0,0,0,0,0,0,0,0
35974,0,1,0,0,304,12,0,265,0,0
35975,0,0,0,0,1,0,36,0,0,0
35976,15,0,78,0,292,62,0,330,0,0
35977,0,1,0,0,203,32,22,0,310,387
35978,0,0,0,0,37,12,9,0,0,0
35979,0,0,0,0,89,0,6,0,0,0
35980,36,1,0,0,5016,2776,28,6142,1299,219
35981,0,0,0,0,1,0,14,0,0,0
35982,0,0,0,0,0,0,0,0,0,0
35983,9,3,0,0,836,390,50,1036,858,1134
35984,0,0,0,0,10,1,33,0,0,0
35985,0,0,0,0,57,34,0,0,4,4
35986,0,0,0,0,14,0,10,0,0,0
35987,105,0,69,0,966,505,0,0,194,236
35988,0,0,0,0,20,7,0,0,0,0
35989,14,0,0,0,1000,164,0,0,0,0
35990,0,0,0,0,8,5,0,0,0,0
35991,0,0,0,0,0,0,0,0,0,0
35992,2,0,0,0,23,9,49,0,0,0
35993,28,4,0,0,857,120,21,878,1306,1306
35994,1,0,0,0,174,90,0,246,97,97
35995,1,0,0,0,276,88,64,308,181,234
35996,1,0,0,0,2185,478,23,2308,160,171
35997,69,1,0,0,1198,316,92,1295,2983,3963
35998,0,0,0,0,38,6,11,0,0,0
35999,2,0,0,0,40,10,28,0,0,0
36000,0,0,0,0,27,17,80,0,0,0
36001,0,0,0,0,0,0,2,0,0,0
36002,15,0,0,0,1167,144,17,1803,430,430
36003,0,0,0,0,0,0,18,0,0,0
36004,0,1,0,0,63,24,0,0,0,0
36005,0,0,0,0,25,12,0,0,0,0
36006,0,0,0,0,74,66,34,129,0,0
36007,0,0,0,0,0,0,0,0,0,0
36008,0,0,0,0,16,4,20,0,0,0
36009,1,0,0,0,18,14,0,0,0,0
36010,0,0,0,0,0,0,100,0,0,0
36011,0,2,0,0,90,34,13,0,181,181
36012,0,0,0,0,10,0,0,0,0,0
36013,0,0,0,0,5,0,0,0,0,0
36014,0,0,0,0,7,1,0,0,0,0
36015,17,1,0,0,2373,147,3,0,68,31
36016,0,0,0,0,38,16,0,0,463,463
36017,0,0,0,0,13,0,0,0,0,0
36018,0,0,0,0,11,3,0,0,0,0
36019,0,0,0,0,0,0,0,0,0,0
36020,0,0,0,0,6,1,0,0,0,0
36021,0,0,0,0,12,1,7,0,0,0
36022,0,1,0,0,3,2,0,0,0,0
36023,0,0,0,0,19,11,0,0,0,0
36024,4,2,0,0,661,202,46,741,68,68
36025,0,0,0,0,11,0,14,0,0,0
36026,148,1,0,0,6890,1256,30,2733,329,147
36027,0,0,0,0,3,0,0,0,0,0
36028,2,0,0,0,66,4,12,0,0,0
36029,0,0,0,0,149,63,9,101,24,24
36030,0,0,0,0,0,1,0,0,0,0
36031,0,32,0,0,3,0,29,0,0,0
36032,0,0,0,0,0,0,0,0,0,0
36033,0,1,71,0,439,58,27,419,31,31
36034,0,0,0,0,5,0,0,0,0,0
36035,21,0,0,0,304,86,0,381,6808,6808
36036,0,0,0,0,7,20,0,0,0,0
36037,0,0,0,0,9,5,0,0,0,0
36038,0,1,0,0,24,0,0,0,0,0
36039,14,1,0,0,543,54,46,576,0,0
36040,0,0,0,0,0,0,2,0,0,0
36041,0,0,0,0,35,11,0,0,0,0
36042,0,0,0,0,3,0,0,0,0,0
36043,5,1,0,0,1400,85,0,1325,215,324
36044,0,0,0,0,1,0,0,0,0,0
36045,1,0,0,0,30,1,24,0,0,0
36046,0,0,63,0,69,9,14,0,0,0
36047,6,0,0,0,60,32,0,0,0,0
36048,218,343,0,0,3963,241,0,2811,7725,219
36049,0,0,0,0,6,0,20,0,0,0
36050,0,0,0,0,14,6,0,0,0,0
36051,0,0,0,0,16,4,0,0,0,0
36052,0,1,0,0,457,108,8,256,24,24
36053,0,0,0,0,30,29,0,0,0,0
36054,0,0,0,0,10,83,0,0,0,0
36055,0,0,0,0,31,14,7,0,0,0
36056,1,0,0,0,17,2,1,0,0,0
36057,0,0,0,0,24,3,17,0,0,0
36058,0,0,0,0,0,0,0,0,0,0
36059,4,0,0,0,2715,185,22,2209,368,312
36060,0,0,0,0,4,2,0,0,0,0
36061,0,1,78,0,96,63,57,0,536,556
36062,0,0,0,0,20,0,0,0,0,0
36063,0,0,0,0,0,0,0,0,0,0
36064,0,0,0,0,5,0,95,0,0,0
36065,6,5,64,0,2414,471,46,2478,266,224
36066,0,0,0,0,18,2,0,0,0,0
36067,3,1,0,0,414,46,100,835,96,141
36068,0,0,0,0,2,0,6,0,0,0
36069,0,0,0,0,1,0,0,0,0,0
36070,0,0,0,0,16,0,0,0,0,0
36071,0,1,73,0,242,67,0,236,60,60
36072,0,1,0,0,7,0,6,0,0,0
36073,1,0,0,0,91,6,0,0,0,0
36074,1,0,0,0,157,61,11,208,0,0
36075,0,0,0,0,65,37,47,0,0,0
36076,0,0,0,0,37,8,1,0,0,0
36077,0,0,0,0,6,0,15,0,0,0
36078,0,1,0,0,35,11,22,0,0,0
36079,6,0,77,0,501,82,0,493,1200,1235
36080,1,0,0,0,306,77,52,264,0,0
36081,0,0,0,0,0,0,1,0,0,0
36082,0,0,0,0,0,0,0,0,0,0
36083,0,0,0,0,43,1,5,0,0,0
36084,0,0,0,0,19,5,0,0,0,0
36085,0,0,0,0,3,0,0,0,0,0
36086,0,0,0,0,0,1,0,0,0,0
36087,54,0,81,0,2287,403,0,2065,590,622
36088,0,0,0,0,77,13,22,0,0,0
36089,0,0,0,0,66,24,11,0,19,19
36090,0,0,0,0,0,0,0,0,0,0
36091,277,1,0,0,3040,286,122,2313,673,832
36092,0,0,0,0,16,0,7,0,0,0
36093,0,4,0,0,10,1,0,0,0,0
36094,0,0,0,0,0,0,0,0,0,0
36095,0,0,0,0,122,41,25,0,0,0
36096,0,0,0,0,3,4,0,0,0,0
36097,0,0,0,0,0,0,0,0,0,0
36098,0,1,63,0,177,48,0,109,0,0
36099,0,0,0,0,0,0,5,0,0,0
36100,3,0,0,0,15,1,13,0,0,0
36101,0,0,0,0,0,0,11,0,0,0
36102,0,0,0,0,31,40,43,0,0,0
36103,0,0,0,0,2,0,58,0,0,0
36104,0,0,0,0,6,1,0,0,0,0
36105,0,0,0,0,0,0,0,0,0,0
36106,0,0,0,0,7,1,9,0,0,0
36107,151,0,0,0,4251,545,30,3650,282,297
36108,0,0,0,0,29,0,5,0,0,0
36109,0,0,0,0,7,0,35,0,0,0
36110,0,0,0,0,6,0,0,0,0,0
36111,0,0,0,0,0,1,6,0,0,0
36112,0,0,0,0,18,0,14,0,0,0
36113,0,0,0,0,6,0,0,0,0,0
36114,0,0,59,0,63,39,30,0,0,0
36115,0,0,0,0,0,0,0,0,0,0
36116,0,0,0,0,0,0,0,0,0,0
36117,0,0,0,0,46,67,0,0,0,0
36118,0,0,0,0,14,7,19,0,0,0
36119,1,1,0,0,102,8,73,0,0,0
36120,8,1,69,0,430,131,57,178,536,819
36121,67,4,0,0,518,41,0,523,671,734
36122,1,0,0,0,1095,29,0,1035,73,131
36123,0,0,0,0,7,1,26,0,0,0
36124,12,0,69,0,2544,63,0,1861,99,72
36125,0,0,0,0,0,0,0,0,0,0
36126,0,0,0,0,0,0,0,0,0,0
36127,1,0,0,0,75,24,0,0,210,210
36128,0,0,0,0,0,0,30,0,0,0
36129,191,4,65,0,2164,1252,102,2786,746,1129
36130,0,0,0,0,1,0,0,0,0,0
36131,0,0,0,0,12,14,41,0,0,0
36132,304,2,76,0,9027,664,47,7870,1747,1611
36133,0,0,0,0,20,4,0,0,0,0
36134,0,0,0,0,2,0,0,0,0,0
36135,281,1,77,0,6915,2680,50,6970,1110,580
36136,0,0,0,0,2,0,18,0,0,0
36137,5,0,0,0,184,18,0,149,0,0
36138,0,0,0,0,4,8,0,0,0,0
36139,3,0,0,0,474,283,120,688,163,198
36140,0,1,0,0,31,2,0,0,0,0
36141,0,0,0,0,4,1,8,0,0,0
36142,0,0,0,0,1,1,0,0,0,0
36143,0,0,0,0,1,0,8,0,0,0
36144,1,1,0,0,0,0,26,0,456,456
36145,0,0,0,0,0,0,1,0,0,0
36146,0,0,0,0,0,0,0,0,0,0
36147,0,0,0,0,4,2,0,0,0,0
36148,0,0,0,0,0,0,0,0,0,0
